album,track_title,lyric,year
Speak Now,If This Was a Movie,"If you're out there, if you're somewhere, if you're moving on",2010
Speak Now,If This Was a Movie,I've been waiting for you ever since you've been gone,2010
Speak Now,If This Was a Movie,I just want it back the way it was before,2010
Speak Now,If This Was a Movie,And I just want to see you back at my front door,2010
Speak Now,If This Was a Movie,"And I say ""Come back, come back, come back to me like",2010
Speak Now,If This Was a Movie,You would before you said it's not that easy,2010
Speak Now,If This Was a Movie,"Before the fight, before I locked you out""",2010
Speak Now,If This Was a Movie,But I take it all back now,2010
Speak Now,If This Was a Movie,"Come back, come back, come back to me like",2010
Speak Now,If This Was a Movie,"You would, you would if this was a movie",2010
Speak Now,If This Was a Movie,Stand in the rain outside till I came out,2010
Speak Now,If This Was a Movie,"Come back, come back, come back to me like",2010
Speak Now,If This Was a Movie,"You could, you could if you just said you're sorry",2010
Speak Now,If This Was a Movie,I know that we could work it out somehow,2010
Speak Now,If This Was a Movie,But if this was a movie you'd be here by now,2010
Speak Now,If This Was a Movie,You'd be here by now,2010
Speak Now,If This Was a Movie,It's not the kind of ending you want to see now,2010
Speak Now,If This Was a Movie,"Baby, what about the ending?",2010
Speak Now,If This Was a Movie,"Oh, I thought you'd be here by now",2010
Speak Now,If This Was a Movie,Thought you'd be here by now,2010
Speak Now,Superman,"Tall, dark, and superman",2010
Speak Now,Superman,He puts papers in his briefcase and drives away,2010
Speak Now,Superman,To save the world or go to work,2010
Speak Now,Superman,It's the same thing to me,2010
Speak Now,Superman,"He's got his mother's eyes, his father's ambition",2010
Speak Now,Superman,I wonder if he knows how much that I miss him,2010
Speak Now,Superman,"I hang on every word you say, yay",2010
Speak Now,Superman,"And you smile and say, ""How are you?”",2010
Speak Now,Superman,"I say, ""Just fine""",2010
Speak Now,Superman,"I always forget to tell you, I love you, I love you forever",2010
Speak Now,Superman,I watch superman fly away,2010
Speak Now,Superman,You've got a busy day today,2010
Speak Now,Superman,"Go save the world, I'll be around",2010
Speak Now,Superman,I watch superman fly away,2010
Speak Now,Superman,Come back I'll be with you someday,2010
Speak Now,Superman,I'll be right here on the ground,2010
Speak Now,Superman,When you come back down,2010
Speak Now,Superman,"Tall, dark and beautiful",2010
Speak Now,Superman,"He's complicated, he's irrational",2010
Speak Now,Superman,"But I hope someday you'll take me away and save the day, yeah",2010
Speak Now,Superman,Something in his deep brown eyes has me sayin',2010
Speak Now,Superman,He's not all bad like his reputation,2010
Speak Now,Superman,And I can't hear one single word they say,2010
Speak Now,Superman,"And you'll leave, got places to be and I'll be OK",2010
Speak Now,Superman,"I always forget to tell you I love you, I loved you from the very first day",2010
Speak Now,Superman,I watch superman fly away,2010
Speak Now,Superman,You've got a busy day today,2010
Speak Now,Superman,"Go save the world, I'll be around",2010
Speak Now,Superman,I watch superman fly away,2010
Speak Now,Superman,Come back I'll be with you someday,2010
Speak Now,Superman,I'll be right here on the ground,2010
Speak Now,Superman,When you come back down,2010
Speak Now,Superman,And I watch you fly around the world,2010
Speak Now,Superman,And I hope you don't save some other girl,2010
Speak Now,Superman,"Don't forget, don't forget about me",2010
Speak Now,Superman,I'm far away but I never let you go,2010
Speak Now,Superman,I'm love-struck and looking out the window,2010
Speak Now,Superman,"Don't forget, don't forget where I'll be",2010
Speak Now,Superman,Right here wishing the flowers were from you,2010
Speak Now,Superman,Wishing the card was from you,2010
Speak Now,Superman,Wishing the call was from you,2010
Speak Now,Superman,'Cause I loved you from the very first day,2010
Speak Now,Superman,I watch superman fly away,2010
Speak Now,Superman,You've got a busy day today,2010
Speak Now,Superman,"Go save the world, I'll be around",2010
Speak Now,Superman,Forever and ever here,2010
Speak Now,Superman,I watch superman fly away,2010
Speak Now,Superman,I swear I'll be with you someday,2010
Speak Now,Superman,I'll be right here on the ground,2010
Speak Now,Superman,When you come back down,2010
Speak Now,Superman,"La, la, la, la, la, la",2010
Speak Now,Superman,"La, la, la, la, la, la",2010
Speak Now,Superman,When you come back down,2010
Red,State of Grace,I'm walking fast through the traffic lights,2012
Red,State of Grace,Busy streets and busy lives,2012
Red,State of Grace,And all we know is touch and go,2012
Red,State of Grace,We are alone with our changing minds,2012
Red,State of Grace,"We fall in love till it hurts or bleeds, or fades in time",2012
Red,State of Grace,And I never saw you coming,2012
Red,State of Grace,And I'll never be the same,2012
Red,State of Grace,You come around and the armor falls,2012
Red,State of Grace,Pierce the room like a cannon ball,2012
Red,State of Grace,"Now all we know, is don't let go",2012
Red,State of Grace,We are alone just you and me,2012
Red,State of Grace,Up in your room and our slates are clean,2012
Red,State of Grace,"Just twin fire signs, four blue eyes",2012
Red,State of Grace,So you were never a saint,2012
Red,State of Grace,And I've loved in shades of wrong,2012
Red,State of Grace,We learn to live with the pain,2012
Red,State of Grace,Mosaic broken hearts,2012
Red,State of Grace,But this love is brave and wild,2012
Red,State of Grace,And I never saw you coming,2012
Red,State of Grace,And I'll never be the same,2012
Red,State of Grace,This is a state of grace,2012
Red,State of Grace,This is the worthwhile fight,2012
Red,State of Grace,Love is a ruthless game,2012
Red,State of Grace,Unless you play it good and right,2012
Red,State of Grace,These are the hands of fate,2012
Red,State of Grace,You're my Achilles heel,2012
Red,State of Grace,This is the golden age of something good,2012
Red,State of Grace,And right and real,2012
Red,State of Grace,And I never saw you coming,2012
Red,State of Grace,And I'll never be the same,2012
Red,State of Grace,And I never saw you coming,2012
Red,State of Grace,And I'll never be the same,2012
Red,State of Grace,This is a state of grace,2012
Red,State of Grace,This is a worthwhile fight,2012
Red,State of Grace,Love is a ruthless game,2012
Red,State of Grace,Unless you play it good and right,2012
Red,Red,Loving him is like driving a new Maserati,2012
Red,Red,Down a dead-end street,2012
Red,Red,"Faster than the wind, passionate as sin",2012
Red,Red,Ending so suddenly,2012
Red,Red,Loving him is like trying to change your mind,2012
Red,Red,Once you're already flying through the free fall,2012
Red,Red,"Like the colors in autumn, so bright",2012
Red,Red,Just before they lose it all,2012
Red,Red,Losing him was blue like I'd never known,2012
Red,Red,"Missing him was dark grey, all alone",2012
Red,Red,Forgetting him was like trying to know somebody you never met,2012
Red,Red,But loving him was red,2012
Red,Red,Touching him was like realizing all you ever wanted,2012
Red,Red,Was right there in front of you,2012
Red,Red,Memorizing him was as easy as knowing,2012
Red,Red,All the words to your old favorite song,2012
Red,Red,Fighting with him was like trying to solve a crossword,2012
Red,Red,And realizing there's no right answer,2012
Red,Red,Regretting him was like wishing you never found out,2012
Red,Red,That love could be that strong,2012
Red,Red,Losing him was blue like I'd never known,2012
Red,Red,"Missing him was dark grey, all alone",2012
Red,Red,Forgetting him was like trying to know somebody you never met,2012
Red,Red,But loving him was red,2012
Red,Red,Remembering him comes in flashbacks and echoes,2012
Red,Red,"Tell myself it's time now, gotta let go",2012
Red,Red,But moving on from him is impossible,2012
Red,Red,When I still see it all in my head,2012
Red,Red,In burning red,2012
Red,Red,Loving him was red,2012
Red,Red,Losing him was blue like I'd never known,2012
Red,Red,"Missing him was dark grey, all alone",2012
Red,Red,Forgetting him was like trying to know somebody you never met,2012
Red,Red,But loving him was red,2012
Red,Red,And that's why he's spinning 'round in my head,2012
Red,Red,"Comes back to me, burning red",2012
Red,Red,"Yeah, yeah",2012
Red,Red,His love was like driving a new Maserati down a dead-end street,2012
Red,Treacherous,Put your lips close to mine,2012
Red,Treacherous,As long as they don't touch,2012
Red,Treacherous,"Out of focus, eye to eye",2012
Red,Treacherous,Till the gravity's too much,2012
Red,Treacherous,And I'll do anything you say,2012
Red,Treacherous,If you say it with your hands,2012
Red,Treacherous,And I'd be smart to walk away,2012
Red,Treacherous,But you're quick sand,2012
Red,Treacherous,This slope is treacherous,2012
Red,Treacherous,This path is reckless,2012
Red,Treacherous,This slope is treacherous,2012
Red,Treacherous,And I I I like it,2012
Red,Treacherous,I can't decide if it's a choice,2012
Red,Treacherous,Getting swept away,2012
Red,Treacherous,I hear the sound of my own voice,2012
Red,Treacherous,Asking you to stay,2012
Red,Treacherous,And all we are is skin and bone trained to get along,2012
Red,Treacherous,Forever going with the flow but you're friction,2012
Red,Treacherous,This slope is treacherous,2012
Red,Treacherous,This path is reckless,2012
Red,Treacherous,This slope is treacherous,2012
Red,Treacherous,And I I I like it,2012
Red,Treacherous,Two headlights shine through the sleepless night,2012
Red,Treacherous,And I will get you get you alone,2012
Red,Treacherous,Your name has echoed through my mind,2012
Red,Treacherous,And I just think you should think you should know,2012
Red,Treacherous,That nothing safe is worth the drive,2012
Red,Treacherous,"And I will follow you follow you home, follow you follow you home",2012
Red,Treacherous,This hope is treacherous,2012
Red,Treacherous,This daydream is dangerous,2012
Red,Treacherous,This slope is treacherous,2012
Red,Treacherous,"And I-I-I, I-I-I, I-I-I",2012
Red,Treacherous,Two headlights shine through the sleepless night,2012
Red,Treacherous,And I will get you get you alone,2012
Red,Treacherous,Your name has echoed through my mind,2012
Red,Treacherous,And I just think you should think you should know,2012
Red,Treacherous,That nothing safe is worth the drive,2012
Red,Treacherous,"And I will follow you follow you home, follow you follow you home",2012
Red,Treacherous,This hope is treacherous,2012
Red,Treacherous,This daydream is dangerous,2012
Red,Treacherous,This hope is treacherous,2012
Red,Treacherous,"I-I-I, I-I-I, I-I-I ...",2012
Red,Treacherous,Two headlights shine through the sleepless night,2012
Red,Treacherous,And I will get you get you alone,2012
Red,Treacherous,Your name has echoed through my mind,2012
Red,Treacherous,And I just think you should think you should know,2012
Red,Treacherous,That nothing safe is worth the drive,2012
Red,Treacherous,"And I will follow you follow you home, follow you follow you home",2012
Red,Treacherous,"I'll follow you follow you home, follow you follow you home",2012
Red,Treacherous,This slope is treacherous,2012
Red,Treacherous,And I-I-I like it,2012
Red,I Knew You Were Trouble,"Once upon a time, a few mistakes ago",2012
Red,I Knew You Were Trouble,"I was in your sights, you got me alone",2012
Red,I Knew You Were Trouble,"You found me, you found me, you found me",2012
Red,I Knew You Were Trouble,"I guess you didn't care, and I guess I liked that",2012
Red,I Knew You Were Trouble,"And when I fell hard, you took a step back",2012
Red,I Knew You Were Trouble,"Without me, without me, without me",2012
Red,I Knew You Were Trouble,"And he's long gone, when he's next to me",2012
Red,I Knew You Were Trouble,And I realize the blame is on me,2012
Red,I Knew You Were Trouble,'Cause I knew you were trouble when you walked in,2012
Red,I Knew You Were Trouble,So shame on me now,2012
Red,I Knew You Were Trouble,Flew me to places I'd never been,2012
Red,I Knew You Were Trouble,"Till you put me down, oh",2012
Red,I Knew You Were Trouble,I knew you were trouble when you walked in,2012
Red,I Knew You Were Trouble,So shame on me now,2012
Red,I Knew You Were Trouble,Flew me to places I'd never been,2012
Red,I Knew You Were Trouble,Now I'm lying on the cold hard ground,2012
Red,I Knew You Were Trouble,"Oh, oh",2012
Red,I Knew You Were Trouble,"Trouble, trouble, trouble",2012
Red,I Knew You Were Trouble,"Oh, oh",2012
Red,I Knew You Were Trouble,"Trouble, trouble, trouble",2012
Red,I Knew You Were Trouble,"No apologies, he'll never see you cry",2012
Red,I Knew You Were Trouble,Pretends he doesn't know that he's the reason why,2012
Red,I Knew You Were Trouble,"You're drowning, you're drowning",2012
Red,I Knew You Were Trouble,You're drowning,2012
Red,I Knew You Were Trouble,"And I heard you moved on, from whispers on the street",2012
Red,I Knew You Were Trouble,A new notch in your belt is all I'll ever be,2012
Red,I Knew You Were Trouble,"And now I see, now I see",2012
Red,I Knew You Were Trouble,Now I see,2012
Red,I Knew You Were Trouble,He was long gone when he met me,2012
Red,I Knew You Were Trouble,"And I realize the joke is on me, hey!",2012
